DEPTH,VP,VS,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm,RHOfluid,PHI,LFC
2238.9573,2702.4,1208.4,68.4245,0.3267,2.1378595000000002,0.9785019685038918,1.0,2.2363455809334662,5777.3515128,2583.3894197999994,0.22753423087875416,2.6864054769406005,1.0833356102362066,0.34218469720743155,4.0
2239.1096,2632.8,1020.0,68.4294,0.3124,2.14076799999999,0.9140952068287608,1.0,2.581176470588236,5636.213990399973,2183.5833599999896,0.2275898216670203,2.6864143714667232,1.063369514116916,0.3361868706190249,4.0
2239.262,2573.9,1020.0,70.9816,0.3181,2.153270000000023,0.879768020969887,1.0,2.52343137254902,5542.30165300006,2196.335400000024,0.2565446808124424,2.6910471489299908,1.0527280865006652,0.3282493387658831,4.0
2239.4143,2574.1,982.1,77.1598,0.3626,2.16757399999997,0.8779685039369799,1.0,2.621016189797373,5579.5522333999215,2128.7744253999704,0.3266367232747286,2.7022618757239565,1.0521702362204641,0.3240352613900113,4.0
2239.5669,2637.7000000000007,1031.6,85.2448,0.4122,2.1943729999999766,0.8576126066973012,1.0,2.5569018999612254,5788.09766209994,2263.7151867999764,0.4183615239136822,2.716937843826189,1.0458599080761637,0.312711234255912,4.0
2239.7192,2679.1,1144.6,90.1259,0.4588,2.2208400000000226,0.8962519685039544,1.0,2.3406430193954217,5949.85244400006,2541.973464000026,0.4737378905678316,2.725798062490853,1.057838110236226,0.3027399199892449,4.0
2239.8716,2729.9,1290.8,90.7093,0.4248,2.2409379999999905,0.9557999999999924,1.0,2.11488999070344,6117.536646199976,2892.602770399988,0.4803565978891383,2.7268570556622618,1.0762979999999978,0.2943966494233089,4.0
2240.0239,2775.700000000001,1382.6,86.1518,0.3833,2.238678999999937,1.0,1.0,2.0075943873860838,6213.901300299825,3095.197585399913,0.4286514922723131,2.7185842387635706,1.09,0.2946763374843784,4.0
2240.1765,2815.700000000001,1382.6,80.5724,0.3445,2.1879624999999945,1.0,1.0,2.0365253869521203,6160.646011249985,3025.0769524999932,0.3653528710373128,2.7084564593659706,1.09,0.32159898794551384,4.0
2240.3289,2830.8,1391.4,72.0829,0.3372,2.1435960000000644,1.0,1.0,2.034497628288056,6068.091556800183,2982.599474400089,0.26903899410170384,2.6930462390562724,1.09,0.34275383059422804,4.0
2240.4812,2839.2,1399.8,66.5828,0.3404,2.115563999999995,1.0,1.0,2.0282897556793817,6006.509308799987,2961.366487199993,0.20664003603190687,2.6830624057651047,1.09,0.3562311204579305,4.0
2240.6335,2834.4,1255.2,64.1465,0.3406,2.1126700000000005,0.9900865006552952,1.0,2.2581261950286806,5988.151848000001,2651.8233840000007,0.17900006920485892,2.678640011072777,1.0869268152031415,0.35557285856611737,1.0
2240.7859,2884.0,1249.9,64.7271,0.3322,2.1157179999999984,0.9651707156927104,1.0,2.3073845907672608,6101.730711999995,2644.4359281999978,0.18558701036144207,2.6796939216578304,1.0792029218647403,0.35237681544647376,1.0
2240.9385,2910.6,1249.4,63.3306,0.3268,2.1183850000000013,0.9528287401574592,1.0,2.329598207139427,6165.771381000002,2646.7102190000023,0.16974363570562293,2.6771589817129,1.0753769094488124,0.3488451964773725,1.0
2241.0908,2878.5,1249.4,62.3875,0.3245,2.122178000000001,0.949126723571894,1.0,2.3039058748199133,6108.689373000004,2651.4491932000024,0.1590441107232362,2.6754470577157177,1.0742292843072871,0.3455301751603724,1.0
2241.2432,2874.5,1204.1,62.6419,0.3185,2.125784,0.9625635648754814,1.0,2.3872601943360188,6110.566108,2559.6565144,0.16193029368953793,2.675908846990326,1.0783947051113991,0.3443630529262753,1.0
2241.3955,2869.4,1154.6,64.1812,0.3171,2.1250225,0.9775669291338772,1.0,2.4851896760782948,6097.5395615000025,2453.5509785000004,0.17939374274625308,2.6787029988394004,1.083045748031502,0.3469921241288291,1.0
2241.5481,2858.200000000001,1349.0,65.3997,0.3025,2.1296329999999983,0.9983204202232434,1.0,2.1187546330615272,6086.917040599998,2872.8749169999987,0.1932176969303674,2.6809148315088587,1.0894793302692054,0.3464053875129955,1.0
2241.7004,2851.0,1365.6,65.1649,0.3145,2.1234899999999968,0.9990000000000001,1.0,2.087727006444054,6054.069989999992,2899.837943999996,0.19055387711712984,2.680488620338741,1.08969,0.3501377315880109,1.0
2241.8528,2823.0,1458.9,63.6485,0.3163,2.1188880000000005,0.9945199999999884,1.0,1.9350195352662964,5981.620824000001,3091.245703200001,0.1733502299076172,2.6777360367852188,1.0883011999999963,0.35160172902434905,1.0
2242.0051,2827.700000000001,1458.9,62.1916,0.3276,2.113152999999996,0.9869133858267696,1.0,1.9382411405853728,5975.362738099988,3082.8789116999933,0.15682161369847786,2.6750914581917558,1.0859431496062986,0.3536098268209823,1.0
2242.1577,2807.9,1462.6999999999994,62.9379,0.324,2.1177310000000067,0.9938837820091988,1.0,1.9196691050796475,5946.376874900019,3097.605133700009,0.1652884311031595,2.676446148976505,1.0881039724228518,0.3517599401589809,1.0
2242.3101,2761.0,1310.9,64.1754,0.3307,2.1231109999999966,1.0,1.0,2.1061865893660845,5861.909470999992,2783.186209899996,0.17932794140504013,2.6786924706248065,1.09,0.34970989093081584,1.0
2242.4624,2729.9,1493.8,66.1364,0.336,2.1345599999999965,1.0,1.0,1.8274869460436471,5827.13534399999,3188.6057279999945,0.2015756017702829,2.682252096283245,1.09,0.3439732298432596,4.0
2242.6147,3061.6,1595.4,63.4997,0.3475,2.137558999999994,0.9993604193971158,1.0,1.9190171743763318,6544.3506343999825,3410.2616285999907,0.17166208515374254,2.6774659336245987,1.089801730013106,0.34006368122205377,1.0
2242.7671,3107.9,1465.5,64.8754,0.3406,2.1386905000000063,0.9884267892317762,1.0,2.120709655407711,6646.836204950019,3134.250927750009,0.18726948258590195,2.6799631172137444,1.0864123046618506,0.3396644857197559,1.0
2242.9197,3152.4,1462.4,63.5873,0.3277,2.1507279999999644,0.9670374015748072,1.0,2.155634573304158,6779.954947199885,3145.224627199946,0.1726559123072333,2.6776249459691566,1.0797815944881903,0.3297550698451367,1.0
2243.072,3081.4,1340.4,64.6033,0.3117,2.182960000000033,0.9762147078135516,1.0,2.298866010146225,6726.572944000101,2926.0395840000438,0.18418249207831275,2.67946919873253,1.0826265594222009,0.3109318266619796,1.0
2243.2244,2941.6000000000013,1283.8,63.3269,0.3194,2.2079520000000117,1.0,1.0,2.2913226359246,6494.911603200037,2834.5687776000154,0.16970165898795272,2.6771522654380724,1.09,0.2956239773935966,1.0
2243.3767,2795.8,1315.1,63.6446,0.3421,2.202495000000047,1.0,1.0,2.1259219831191545,6157.735521000131,2896.5011745000616,0.17330598417818094,2.6777289574685095,1.09,0.2993168041894127,1.0
2243.5293,2743.4,1405.4,64.1775,0.3457,2.1716939999999267,1.0,1.0,1.9520421232389351,5957.825319599799,3052.098747599897,0.1793517660285827,2.6786962825645735,1.09,0.31913103097730644,1.0
2243.6816,2772.9,1424.8,63.8228,0.3417,2.135880000000009,1.0,1.0,1.9461678832116789,5922.581652000024,3043.201824000013,0.1753276736616518,2.678052427785864,1.09,0.3414071338575241,1.0
2243.834,2764.7,1424.8,63.0404,0.3378,2.127,1.0,1.0,1.940412689500281,5880.516899999999,3030.5495999999994,0.16645129963321426,2.676632207941314,1.09,0.34641437706251577,1.0
2243.9863,2887.700000000001,1404.3000000000006,61.4452,0.33399999999999996,2.127863,1.0,1.0,2.0563269956561987,6144.6299851,2988.158010900001,0.14835366178791326,2.6737365858860658,1.09,0.34467448106634585,1.0
2244.1389,2879.700000000001,1412.7,60.8897,0.3377,2.125887999999996,1.0,1.0,2.0384370354640047,6121.919673599989,3003.241977599995,0.14205148160795789,2.6727282370572736,1.09,0.3455048215188247,1.0
2244.2913,2866.0,1259.6,58.085,0.3329,2.118717500000002,0.9945452755905742,1.0,2.2753255001587798,6072.244355000006,2668.736563000003,0.11023199510801067,2.667637119217282,1.088309035433078,0.34756528732270875,1.0
2244.4436,2851.0,1226.5,59.5707,0.3253,2.115346,0.9813978988837784,1.0,2.324500611496127,6030.851446,2594.4718689999995,0.12708734901144836,2.670333975841832,1.0842333486539717,0.3499071662469611,1.0
2244.5959,2869.9,1146.0,62.7286,0.3199,2.113061500000001,0.9834364351244992,1.0,2.5042757417102965,6064.275198850004,2421.5684790000023,0.16291391029008184,2.676066225646413,1.0848652948885948,0.3538237784830088,1.0
2244.7483,2842.6,1146.0,64.2528,0.3106,2.1164830000000032,0.9965944881889796,1.0,2.480453752181501,6016.314575800008,2425.4895180000035,0.1802060489584668,2.6788329678333547,1.0889442913385838,0.3537039895605553,1.0
2244.9009,2754.3,1246.6999999999996,65.8225,0.3181,2.117982,1.0,1.0,2.209272479345473,5833.5578226000025,2640.4881594,0.19801438780360808,2.6816823020485767,1.09,0.3541537788810404,1.0
2245.0532,2633.8,1154.4,65.0307,0.3077,2.117063999999998,1.0,1.0,2.2815315315315305,5575.923163199994,2443.938681599998,0.18903137022217026,2.6802450192355485,1.09,0.3541473247350767,1.0
2245.2056,2611.8,1069.8000000000004,67.7344,0.3046,2.1196080000000044,0.9839777195282404,1.0,2.4413909141895687,5535.992174400012,2267.556638400005,0.2197050057803074,2.685152800924849,1.0850330930537546,0.3534390571798425,4.0
2245.3579,2556.3,1031.0,64.8957,0.3233,2.1167634999999896,0.9327795275590208,1.0,2.479437439379243,5411.082535049974,2182.383168499989,0.18749978728014705,2.679999965964824,1.0691616535432966,0.3496542524607182,1.0
2245.5105,2545.0,1036.8,67.8807,0.3262,2.129254999999961,0.9068942875902748,1.0,2.454668209876543,5418.953974999901,2207.6115839999593,0.22136478788710764,2.685418366061937,1.0611372291529853,0.3424058516867154,4.0
2245.6628,2551.4,1035.1,77.142,0.3603,2.16673400000001,0.9335223097112896,1.0,2.4648826200367115,5528.205127600026,2242.7863634000105,0.32643478122755804,2.702229564996409,1.0693919160105,0.3279539550848635,4.0
2245.8152,2645.5,1059.0,85.8262,0.3849,2.193471999999941,0.9598799999999929,1.0,2.4981114258734656,5802.830175999845,2322.8868479999383,0.4249575411173295,2.7179932065787726,1.077562799999998,0.3197460888772202,4.0
2245.9675,2602.9,1063.3,86.5856,0.4262,2.2297375000000152,1.0,1.0,2.4479450766481707,5803.783738750039,2370.879883750016,0.4335729787926815,2.719371676606829,1.09,0.30050490237223143,4.0
2246.1201,2541.4,1015.5,82.0333,0.4127,2.242608000000016,1.0,1.0,2.5026095519448543,5699.363971200041,2277.368424000017,0.3819268674817713,2.7111082987970843,1.09,0.2890000002743248,4.0
2246.2725,2555.2000000000007,994.5,76.8584,0.3659,2.2500875000000016,1.0,1.0,2.569331322272499,5749.423580000002,2237.7120187500022,0.3232173225434261,2.7017147716069485,1.09,0.2802153827483103,4.0
2246.4248,2507.3,994.5,75.6445,0.3348,2.252,1.0,1.0,2.5211664152840623,5646.439599999999,2239.614,0.30944555562992865,2.6995112889007884,1.09,0.2780417211030656,4.0
2246.5771,2455.4,947.4,75.4164,0.3276,2.2365799999999907,0.9977614678899054,1.0,2.5917247202871017,5491.698531999978,2118.9358919999913,0.3068577477108507,2.699097239633736,1.0893060550458709,0.2873150530714065,4.0
2246.7295,2473.3,944.9,82.7487,0.3848,2.1951850000000053,0.9560078740156744,1.0,2.6175256640914384,5429.351060500014,2074.230306500005,0.3900431225686121,2.712406899610978,1.0763624409448591,0.3161417141638486,4.0
2246.8821,2519.6,962.1,89.8171,0.4588,2.144737500000037,0.8603381483913446,0.9817360472751278,2.6188545889200707,5403.880605000093,2063.451948750036,0.4702345364011885,2.7252375258241903,1.0467048260013168,0.34583778194217496,4.0
2247.0344,2535.1,1006.1,89.8817,0.4761,2.1482320000000192,0.8455068942875759,0.9612639527248722,2.519729649140245,5445.982943200049,2161.3362152000195,0.4709674272015937,2.7253547883522544,1.0421071372291486,0.3428626726240577,4.0
2247.1868,2586.4,1004.4,83.9585,0.4382,2.2129459999999725,0.9245694626473062,1.0,2.575069693349263,5723.563534399928,2222.6829623999724,0.4037683747409072,2.714602939958545,1.066616533420665,0.3044059938652422,4.0
2247.3391,2605.7000000000007,1044.8,77.6959,0.3749,2.2824979999999977,1.0,1.0,2.4939701378254213,5947.5050385999975,2384.753910399998,0.3327188093133857,2.7032350094901414,1.09,0.26080329711113576,4.0
2247.4917,2582.7,1043.5,76.931,0.385,2.351091000000007,1.0,1.0,2.4750359367513166,6072.162725700017,2453.3634585000077,0.3240409738144697,2.701846555810316,1.09,0.2176110092774773,4.0
2247.644,2555.9,1063.8000000000004,78.3983,0.3798,2.379079999999993,1.0,1.0,2.402613273171648,6080.6905719999795,2530.8653039999936,0.3406875786354391,2.7045100125816703,1.09,0.2015658063719905,4.0
2247.7964,2522.7,1020.1,77.8563,0.3818,2.3685399999999657,1.0,1.0,2.472992843838839,5975.115857999915,2416.147653999965,0.3345385567496861,2.7035261690799497,1.09,0.2076112402137217,4.0
2247.9487,2524.7000000000007,1019.5,80.8751,0.3768,2.3439905000000243,1.0,1.0,2.4764100049043654,5917.872815350062,2389.698314750025,0.368787020345094,2.709005923255215,1.09,0.2254565088441932,4.0
2248.1013,2553.7000000000007,1019.5,83.3659,0.406,2.3155320000000352,1.0,1.0,2.5048553212358997,5913.1740684000915,2360.684874000036,0.39704529287836615,2.7135272468605387,1.09,0.24514232676422176,4.0
2248.2537,2542.0,989.3,83.8017,0.4129,2.2783889999999904,1.0,1.0,2.5694935813201254,5791.664837999975,2254.010237699991,0.4019894695163941,2.7143183151226227,1.09,0.2683767775466618,4.0
2248.406,2500.2,983.4,83.3143,0.4016,2.2736400000000083,1.0,1.0,2.542403904820012,5684.554728000021,2235.8975760000085,0.3964598878427485,2.71343358205484,1.09,0.2709033414832829,4.0
2248.5583,2493.7,1023.0,83.3241,0.3851,2.2685830000000022,1.0,1.0,2.4376344086021504,5657.1654271000025,2320.7604090000023,0.3965710694192805,2.7134513711070847,1.09,0.2740262991700901,4.0
2248.7107,2551.3,1042.7,86.0961,0.3805,2.268929999999977,1.0,1.0,2.4468207538122178,5788.721108999941,2365.813310999976,0.4280195724954933,2.718483131599279,1.09,0.27605636366513103,4.0
2248.8633,2495.1,1048.4,84.9504,0.3979,2.2508215000000207,1.0,1.0,2.37991224723388,5616.024724650051,2359.761260600022,0.4150215385941884,2.71640344617507,1.09,0.2862647317121664,4.0
2249.0156,2552.1,1048.4,86.8908,0.4105,2.232092000000013,1.0,1.0,2.4342808088515837,5696.521993200033,2340.125252800014,0.4370354907475372,2.7199256785196058,1.09,0.2992981121462372,4.0
2249.1679999999997,2641.6,1074.9,87.5733,0.4047,2.2383400000000004,0.9929501965923604,1.0,2.4575309331100565,5912.798944000001,2405.991666000001,0.4447784933988776,2.72116455894382,1.0878145609436318,0.29560385681879064,4.0
2249.3203,2748.600000000001,1089.4,85.8157,0.3892,2.2349400000000603,0.9585472440945076,1.0,2.523040205617772,6142.956084000167,2434.7436360000656,0.4248384179996166,2.7179741468799388,1.0771496456692975,0.29438501590114224,4.0
2249.4729,2781.3,1191.7,81.0567,0.3606,2.2222805000000085,0.9275738673670628,1.0,2.333892758244524,6180.828754650022,2648.2916718500096,0.3708472830285862,2.7093355652845736,1.0675478988837896,0.2966614229429035,4.0
2249.6252,2784.0,1357.5,81.7867,0.3689,2.2290080000000025,0.9660104986876792,1.0,2.0508287292817684,6205.558272000008,3025.8783600000042,0.3791291759743421,2.710660668155895,1.0794632545931808,0.29527552223363945,4.0
2249.7776,2792.8,1636.3000000000006,86.8839,0.3756,2.228508000000001,1.0,1.0,1.706777485791114,6223.777142400005,3646.507640400003,0.4369572098416116,2.719913153574658,1.09,0.30149161781836475,4.0
2249.9299,2936.1000000000013,1636.3000000000006,86.5957,0.3782,2.213132999999992,1.0,1.0,1.7943531137322006,6497.979801299975,3621.3495278999867,0.4336875638868625,2.7193900102218977,1.09,0.3107033963912433,4.0
2250.0825,2868.9,1594.4,78.9502,0.3654,2.17556249999999,1.0,1.0,1.7993602609131962,6241.471256249972,3468.716849999985,0.346948916603607,2.7055118266565765,1.09,0.3280380359414371,4.0
2250.2349,2877.5,1301.1999999999996,69.7741,0.34700000000000003,2.1480200000000043,1.0,1.0,2.2114202274823245,6180.927550000011,2795.0036240000045,0.2428455222754558,2.6888552835640733,1.09,0.3382640624975585,4.0
2250.3872,2855.5,1320.3,65.5702,0.3318,2.13282,1.0,1.0,2.162766038021662,6090.267509999998,2815.9622459999987,0.1951520294608488,2.681224324713736,1.09,0.3446429998563499,1.0
2250.5396,2904.0,1297.3,66.512,0.32299999999999995,2.129207999999998,1.0,1.0,2.2384953364680493,6183.220031999994,2762.221538399997,0.20583680586675684,2.682933888938681,1.09,0.3476138544002051,4.0
2250.6919,2917.3,1297.3,67.2935,0.3066,2.125702500000006,1.0,1.0,2.2487473984429203,6201.311903250017,2757.673853250008,0.21470296934224747,2.684352475094759,1.09,0.3503930177431753,4.0
2250.8445,2901.6000000000013,1268.5,66.2313,0.3146,2.12122,0.9990387393302672,1.0,2.2874260938115887,6154.931952,2690.7675699999995,0.2026522478532313,2.6824243596565167,1.0897020091923828,0.3523554243418364,4.0
2250.9968,2880.9,1331.7,63.7905,0.3107,2.1185160000000005,0.997,1.0,2.1633250732146885,6103.232744400002,2821.227757200001,0.1749612282614492,2.6779937965218314,1.08907,0.3521111570904362,1.0
2251.1492,2927.8,1372.1,60.8719,0.3129,2.118492,0.9966795543905648,1.0,2.1338094891042925,6202.5208776,2906.782873200001,0.1418495395607874,2.672695926329726,1.088970661861075,0.3499369106267713,1.0
2251.3015,2927.9,1334.4,59.8789,0.3233,2.117985,0.995681102362204,1.0,2.194169664268585,6201.2482814999985,2826.239184,0.13058389614279348,2.6708934233828474,1.0886611417322831,0.3494483267691018,1.0
2251.4541,2968.4,1334.4,60.583,0.3247,2.117270499999999,0.9953204202232434,1.0,2.2245203836930454,6284.905752199998,2825.2857551999987,0.13857195206485742,2.6721715123303773,1.0885493302692055,0.35039987354063423,1.0
2251.6064,3022.6000000000013,1190.8000000000004,60.9253,0.3252,2.1180000000000003,0.9809501312335814,1.0,2.5382935841451126,6401.8668000000025,2522.1144000000004,0.14245536570229886,2.672792858512368,1.0840945406824103,0.3492122149850157,1.0
2251.7588,2912.2,1119.5,63.5286,0.3331,2.1168239999999967,0.9368400000000046,1.0,2.6013398838767303,6164.61485279999,2369.784467999996,0.17198995735392386,2.677518393176628,1.0704204000000015,0.34888625059405964,1.0
2251.9111,2943.700000000001,1200.6,64.9927,0.3307,2.1176629999999093,0.9342795275588835,1.0,2.4518574046310184,6233.764573099734,2542.4661977998912,0.1886002579866378,2.680176041277862,1.069626653543254,0.3492677998960225,1.0
2252.0637,2956.9,1210.7,75.3143,0.3663,2.1731170000000866,0.9891267235719092,1.0,2.4423061039068306,6425.689657300256,2630.992751900105,0.305699417204328,2.6989119067526923,1.086629284307292,0.3261183240659853,4.0
2252.2161,2564.2,1210.7,83.022,0.3708,2.241075000000165,1.0,1.0,2.117948294375154,5746.564515000424,2713.2695025002,0.3931437271467972,2.7129029963434874,1.09,0.2907308677144496,4.0
2252.3684,2584.6,1117.9,91.3739,0.39299999999999996,2.307419999999986,1.0,1.0,2.3120135969228017,5963.757731999965,2579.464817999984,0.4878965239874252,2.7280634438379883,1.09,0.2567931330256864,4.0
2252.5208,2717.0,1165.7,91.0657,0.4136,2.303808000000098,1.0,1.0,2.3307883675045042,6259.4463360002665,2685.5489856001145,0.4843999768560801,2.7275039962969734,1.09,0.2587450151297429,4.0
2252.6731,2744.3,1304.3,93.5199,0.4441,2.262807000000001,1.0,1.0,2.104040481484321,6209.8212501000025,2951.3791701000014,0.5122430202361815,2.731958883237789,1.09,0.2857269375178657,4.0
2252.8257,2895.1,1314.6,94.1177,0.4903,2.2633689999999507,1.0,1.0,2.2022668492317057,6552.679591899857,2975.4248873999354,0.5190250964046373,2.733044015424741,1.09,0.2858566240560366,4.0
2252.978,2987.3,1369.6999999999996,91.3823,0.4955,2.27639,1.0,1.0,2.1809885376359786,6800.2598469999975,3117.971383,0.4879918224815954,2.728078691597055,1.09,0.2757429749340542,4.0
2253.1304,3067.7,1367.3,85.4702,0.4614,2.263319999999944,1.0,1.0,2.243618810794997,6943.186763999825,3094.6374359999213,0.4209187001739198,2.717346992027827,1.09,0.278998267887615,4.0
2253.2827,3116.9,1360.5,72.4881,0.4174,2.2100844999999274,1.0,1.0,2.2909959573686143,6888.612378049773,3006.819962249901,0.27363601193954,2.6937817619103264,1.09,0.3015979314630992,4.0
2253.4353,3099.1,1475.7,65.5298,0.3638,2.1673509999999867,1.0,1.0,2.100088093786,6716.8374840999595,3198.359870699981,0.1946936890841247,2.6811509902534603,1.09,0.32291089494380903,1.0
2253.5876,3093.6,1496.6999999999994,58.8952,0.3406,2.1407440000000046,1.0,1.0,2.066947284024855,6622.605638400013,3204.051544800007,0.11942376177191673,2.6691078018835066,1.09,0.3345964102344928,1.0
2253.74,3076.1,1432.5,60.2203,0.3056,2.1355999999999926,1.0,1.0,2.1473647469458985,6569.319159999975,3059.246999999989,0.13445709922728807,2.6715131358763657,1.09,0.33886100830860755,1.0
2253.8923,3244.200000000001,1432.5,60.5285,0.2996,2.137077000000001,1.0,1.0,2.264712041884817,6933.105203400004,3061.362802500001,0.13795364635863322,2.6720725834173806,1.09,0.3381612127186696,1.0
2254.0449,3299.8,1374.8,63.6628,0.3161,2.1337550000000043,1.0,1.0,2.40020366598778,7040.964749000013,2933.486374000006,0.17351246424888336,2.677761994279821,1.09,0.3426250258160187,1.0
2254.1973,3408.4,1378.7,63.871,0.3189,2.1324594999999964,1.0,1.0,2.472183941394067,7268.274959799988,2940.021912649995,0.1758745054972483,2.6781399208795595,1.09,0.3435971942430293,1.0
2254.3496,3482.6000000000013,1374.2,64.3937,0.3147,2.138959999999987,0.9830177281681012,1.0,2.5342744869742404,7449.142095999956,2939.358831999982,0.181804567747586,2.6790887308396143,1.0847354957321114,0.33877607480327754,1.0
2254.502,3495.5,1471.2,63.4767,0.3081,2.1496099999999974,0.9428342070773424,1.0,2.3759516041326814,7513.961754999991,3162.5062319999956,0.17140114880065713,2.677424183808105,1.0722786041939762,0.3288263634847328,1.0
2254.6543,3501.6,1488.3,66.3717,0.3217,2.155543000000001,0.9333622047244082,1.0,2.352751461398912,7547.849368800005,3208.0946469000023,0.2042450941129356,2.6826792150580694,1.0693422834645665,0.3267365946537976,4.0
2254.8069,3337.6,1488.3,70.5793,0.3461,2.1567240000000054,0.9390492449113542,1.0,2.2425586239333466,7198.282022400018,3209.8523292000077,0.2519805636452128,2.690316890183233,1.07110526592252,0.32953869783812345,4.0
2254.9592,3302.3,1578.7,73.3779,0.3457,2.1488560000000176,0.9626513460275162,1.0,2.0917843795527964,7096.167168800059,3392.398967200028,0.2837308452862982,2.6953969352458085,1.0784219172685299,0.33800208980932456,4.0
2255.1116,3231.6,1593.0,71.4935,0.34600000000000003,2.1392320000000056,0.9870884665793253,1.0,2.0286252354048964,6913.142131200018,3407.7965760000093,0.26235221642741824,2.6919763546283866,1.085997424639591,0.3441790824940881,4.0
2255.2639,3208.7,1532.8,67.0585,0.3237,2.1438755000000005,1.0,1.0,2.0933585594989563,6879.053316850002,3286.132366400001,0.21203688051724387,2.6839259008827594,1.09,0.3388177584564402,4.0
2255.4165,3178.3,1593.6999999999994,64.2713,0.3131,2.151649999999974,1.0,1.0,1.9942900169417084,6838.5891949999195,3429.0846049999573,0.1804159325468182,2.678866549207491,1.09,0.3318192767482497,1.0
2255.5688,3187.0,1598.6,63.1354,0.2933,2.1593119999999995,1.0,1.0,1.9936194169898664,6881.727343999997,3451.8761631999987,0.1675290802220455,2.6768046528355267,1.09,0.3261224700285562,1.0
2255.7212,3181.6,1598.6,62.6116,0.3033,2.158,1.0,1.0,1.9902414612786188,6865.8928,3449.7788,0.16158653840699494,2.675853846145119,1.09,0.3265457579233509,1.0
2255.8735,3150.8,1591.3,61.3625,0.3064,2.1583674999999998,1.0,1.0,1.980016338842456,6800.584319000001,3434.61020275,0.1474154254226885,2.6735864680676302,1.09,0.3253494384151473,1.0
2256.0259,3184.9,1518.5,60.8073,0.3209,2.1587409999999987,1.0,1.0,2.0973987487652286,6875.374210899995,3278.048208499998,0.14111664876038216,2.6725786638016613,1.09,0.32468380596470625,1.0
2256.1785,3169.3,1469.1,62.2444,0.3097,2.159569999999999,1.0,1.0,2.1573071948812195,6844.325200999998,3172.6242869999987,0.1574206328046914,2.67518730124875,1.09,0.32527216237637496,1.0
2256.3308,3151.0,1514.8,62.631,0.313,2.1592279999999966,1.0,1.0,2.080142593081595,6803.727427999991,3270.7985743999957,0.1618066325482931,2.675889061207726,1.09,0.3257863830741529,1.0
2256.4832,3152.5,1559.1999999999994,63.1838,0.3037,2.154664000000002,1.0,1.0,2.021870189840944,6792.578260000008,3359.552108800003,0.16807818106940792,2.6768925089711053,1.09,0.3290887731959242,1.0
2256.6355,3194.4,1559.1999999999994,61.2105,0.2992,2.154160000000001,1.0,1.0,2.0487429451000514,6881.248704000002,3358.766272000001,0.1456909764805586,2.6733105562368893,1.09,0.3278892786963866,1.0
2256.7881,3210.6,1712.0,60.5733,0.2927,2.146356999999992,1.0,1.0,1.87535046728972,6891.093784199973,3674.5631839999855,0.1384619049942084,2.672153904799073,1.09,0.3323298088790266,1.0
2256.9404,3200.9,1667.9,60.826,0.2873,2.142596000000001,1.0,1.0,1.9191198513100305,6858.235536400002,3573.635868400001,0.1413288013604995,2.67261260821768,1.09,0.3348997761458361,1.0
2257.0928,3200.9,1597.0,61.6959,0.3049,2.141536,1.0,1.0,2.0043206011271133,6854.842582399999,3420.0329920000013,0.15119786803654475,2.6741916588858468,1.09,0.3362318289571484,1.0
2257.2451,3238.0,1465.0,61.869,0.3165,2.1421275000000053,1.0,1.0,2.210238907849829,6936.208845000017,3138.2167875000077,0.15316169771998353,2.6745058716351973,1.09,0.3359901538804535,1.0
2257.3977,3281.8,1311.1999999999996,62.3612,0.3307,2.1459424999999968,1.0,1.0,2.502898108602808,7042.554096499992,2813.759805999996,0.15874573567601233,2.675399317708162,1.09,0.3339580204144042,1.0
2257.55,3159.7,1311.1999999999996,62.8282,0.3096,2.147000000000009,1.0,1.0,2.409777303233679,6783.875900000028,2815.1464000000115,0.1640438781495302,2.676247020503925,1.09,0.333647290530943,1.0
2257.7024,3039.7,1182.9,62.7573,0.311,2.1500240000000006,1.0,1.0,2.5697015808605963,6535.4279528000025,2543.263389600001,0.16323951347849716,2.6761183221565594,1.09,0.33168668113060873,1.0
2257.8547,2985.0,1176.4,63.2683,0.3088,2.1561964999999748,1.0,1.0,2.5374022441346478,6436.246552499924,2536.5495625999697,0.1690368385405263,2.677045894166484,1.09,0.3281879850362231,1.0
2258.0071,2763.7,1201.7,65.2311,0.3184,2.171490999999961,1.0,1.0,2.2998252475659484,6001.349676699892,2609.4807346999537,0.19130492001166272,2.680608787201866,1.09,0.320077313352156,1.0
2258.1597,2785.9,1166.5,68.2956,0.3084,2.19816400000002,1.0,1.0,2.388255465066438,6123.865087600055,2564.158306000023,0.2260718527955926,2.6861714964472947,1.09,0.3057362554922612,4.0
2258.312,2824.2,1166.5,72.0809,0.315,2.217279999999948,1.0,1.0,2.421088726960994,6262.0421759998535,2586.45711999994,0.2690163039840443,2.693042608637448,1.09,0.2967872507405698,4.0
2258.4644,2884.4,1194.1999999999996,77.2278,0.3284,2.243659999999972,1.0,1.0,2.4153408139340145,6471.612903999917,2679.378771999965,0.32740818727515514,2.7023853099640247,1.09,0.2845010476895801,4.0
2258.6167,2942.6,1251.3000000000004,82.1042,0.3465,2.2646680000000057,1.0,1.0,2.3516343003276594,6664.012056800018,2833.7790684000074,0.3827312321528044,2.7112369971444483,1.09,0.2754495474326105,4.0
